sample_name	sample_title	bioproject_accession	organism	strain	isolate	cultivar	ecotype	collection_date	env_broad_scale	env_local_scale	env_medium	geo_loc_name	host	isol_growth_condt	lat_lon	air_temp_regm	altitude	ances_data	antibiotic_regm	biol_stat	biotic_regm	biotic_relationship	chem_administration	chem_mutagen	climate_environment	collection_method	cult_root_med	depth	elev	extrachrom_elements	fertilizer_regm	fungicide_regm	gaseous_environment	genetic_mod	gravity	growth_facil	growth_habit	growth_hormone_regm	herbicide_regm	host_age	host_common_name	host_disease	host_dry_mass	host_genotype	host_height	host_length	host_life_stage	host_phenotype	host_subspecf_genlin	host_symbiont	host_taxid	host_tot_mass	host_wet_mass	humidity_regm	isolation_source	light_regm	mechanical_damage	mineral_nutr_regm	misc_param	neg_cont_type	non_mineral_nutr_regm	omics_observ_id	organism_count	oxy_stat_samp	perturbation	pesticide_regm	ph_regm	plant_growth_med	plant_product	plant_sex	plant_struc	pos_cont_type	radiation_regm	rainfall_regm	rel_to_oxygen	root_cond	root_med_carbon	root_med_macronutr	root_med_micronutr	root_med_ph	root_med_regl	root_med_solid	root_med_suppl	salt_regm	samp_capt_status	samp_collect_device	samp_dis_stage	samp_mat_process	samp_salinity	samp_size	samp_store_dur	samp_store_loc	samp_store_temp	samp_vol_we_dna_ext	season_environment	source_material_id	standing_water_regm	subspecf_gen_lin	temp	tiss_cult_growth_med	trophic_level	water_temp_regm	watering_regm	description
HX5Outer_ITS_S397_R1_001.fastq.gz.			HX5Outer		Sample_or_read_517			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001229	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
HX5Outer_ITS_S397_R2_001.fastq.gz.			HX5Outer		Sample_or_read_518			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001230	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
HZ1Inner_ITS_S399_R1_001.fastq.gz.			HZ1Inner		Sample_or_read_519			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001231	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
HZ1Inner_ITS_S399_R2_001.fastq.gz.			HZ1Inner		Sample_or_read_520			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001232	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
HZ1Mineral_ITS_S401_R1_001.fastq.gz.			HZ1Mineral		Sample_or_read_521			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001233	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
HZ1Mineral_ITS_S401_R2_001.fastq.gz.			HZ1Mineral		Sample_or_read_522			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001234	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
HZ1Organic_ITS_S403_R1_001.fastq.gz.			HZ1Organic		Sample_or_read_523			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001235	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
HZ1Outer_ITS_S405_R2_001.fastq.gz.			HZ1Outer		Sample_or_read_524			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001236	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
HZ1Outer_ITS_S405_R1_001.fastq.gz.			HZ1Outer		Sample_or_read_525			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001237	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
HZ1Organic_ITS_S403_R2_001.fastq.gz.			HZ1Organic		Sample_or_read_526			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001238	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
ML2Inner_ITS_S407_R1_001.fastq.gz.			ML2Inner		Sample_or_read_527			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001239	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
ML2Inner_ITS_S407_R2_001.fastq.gz.			ML2Inner		Sample_or_read_528			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001240	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
ML2Mineral_ITS_S409_R1_001.fastq.gz.			ML2Mineral		Sample_or_read_529			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001241	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
ML2Mineral_ITS_S409_R2_001.fastq.gz.			ML2Mineral		Sample_or_read_530			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001242	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
ML2Organic_ITS_S411_R1_001.fastq.gz.			ML2Organic		Sample_or_read_531			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001243	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
ML2Organic_ITS_S411_R2_001.fastq.gz.			ML2Organic		Sample_or_read_532			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001244	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
ML2Outer_ITS_S413_R1_001.fastq.gz.			ML2Outer		Sample_or_read_533			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001245	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
ML2Outer_ITS_S413_R2_001.fastq.gz.			ML2Outer		Sample_or_read_534			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001246	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
MLGPInner_ITS_S415_R1_001.fastq.gz.			MLGPInner		Sample_or_read_535			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001247	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
MLGPInner_ITS_S415_R2_001.fastq.gz.			MLGPInner		Sample_or_read_536			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001248	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
MLGPMineral_ITS_S417_R1_001.fastq.gz.			MLGPMineral		Sample_or_read_537			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001249	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
MLGPMineral_ITS_S417_R2_001.fastq.gz.			MLGPMineral		Sample_or_read_538			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001250	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
MLGPOrganic_ITS_S419_R1_001.fastq.gz.			MLGPOrganic		Sample_or_read_539			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001251	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
MLGPOrganic_ITS_S419_R2_001.fastq.gz.			MLGPOrganic		Sample_or_read_540			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001252	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
MLGPOuter_ITS_S421_R1_001.fastq.gz.			MLGPOuter		Sample_or_read_541			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001253	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
MLGPOuter_ITS_S421_R2_001.fastq.gz.			MLGPOuter		Sample_or_read_542			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001254	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB1Inner_ITS_S423_R1_001.fastq.gz.			PB1Inner		Sample_or_read_543			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001255	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB1Inner_ITS_S423_R2_001.fastq.gz.			PB1Inner		Sample_or_read_544			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001256	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB1Mineral_ITS_S425_R1_001.fastq.gz.			PB1Mineral		Sample_or_read_545			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001257	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB1Mineral_ITS_S425_R2_001.fastq.gz.			PB1Mineral		Sample_or_read_546			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001258	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB1Organic_ITS_S427_R1_001.fastq.gz.			PB1Organic		Sample_or_read_547			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001259	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB1Organic_ITS_S427_R2_001.fastq.gz.			PB1Organic		Sample_or_read_548			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001260	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB1Outer_ITS_S429_R1_001.fastq.gz.			PB1Outer		Sample_or_read_549			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001261	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB1Outer_ITS_S429_R2_001.fastq.gz.			PB1Outer		Sample_or_read_550			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001262	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB2Inner_ITS_S431_R1_001.fastq.gz.			PB2Inner		Sample_or_read_551			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001263	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB2Inner_ITS_S431_R2_001.fastq.gz.			PB2Inner		Sample_or_read_552			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001264	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB2Mineral_ITS_S433_R1_001.fastq.gz.			PB2Mineral		Sample_or_read_553			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001265	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB2Mineral_ITS_S433_R2_001.fastq.gz.			PB2Mineral		Sample_or_read_554			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001266	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB2Organic_ITS_S435_R1_001.fastq.gz.			PB2Organic		Sample_or_read_555			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001267	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB2Organic_ITS_S435_R2_001.fastq.gz.			PB2Organic		Sample_or_read_556			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001268	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB2Outer_ITS_S437_R1_001.fastq.gz.			PB2Outer		Sample_or_read_557			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001269	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB2Outer_ITS_S437_R2_001.fastq.gz.			PB2Outer		Sample_or_read_558			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001270	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB3Inner_ITS_S439_R1_001.fastq.gz.			PB3Inner		Sample_or_read_559			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001271	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB3Inner_ITS_S439_R2_001.fastq.gz.			PB3Inner		Sample_or_read_560			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001272	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB3Mineral_ITS_S441_R1_001.fastq.gz.			PB3Mineral		Sample_or_read_561			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001273	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB3Mineral_ITS_S441_R2_001.fastq.gz.			PB3Mineral		Sample_or_read_562			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001274	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB3Organic_ITS_S443_R1_001.fastq.gz.			PB3Organic		Sample_or_read_563			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001275	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB3Organic_ITS_S443_R2_001.fastq.gz.			PB3Organic		Sample_or_read_564			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001276	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB3Outer_ITS_S445_R1_001.fastq.gz.			PB3Outer		Sample_or_read_565			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001277	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB3Outer_ITS_S445_R2_001.fastq.gz.			PB3Outer		Sample_or_read_566			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001278	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
PB4Inner_ITS_S447_R1_001.fastq.gz.			PB4Inner		Sample_or_read_567			2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001279	USA: Connecticut	Tree_or_neighboring_soil	NA	41.9529 N, 72.1239 W																																																																																									
